"ONTOLOGY" "Term" "N" "DE" "P.DE" "FDR"
"GO:1902566" "BP" "regulation of eosinophil activation" 4 2 0.681680521356531 1
"GO:1902567" "BP" "negative regulation of eosinophil activation" 2 1 0.651463285280484 1
"GO:1902568" "BP" "positive regulation of eosinophil activation" 2 1 0.815070736191891 1
"GO:1902569" "BP" "negative regulation of activation of Janus kinase activity" 1 1 0.459078154637633 1
"GO:1902570" "BP" "protein localization to nucleolus" 18 11 0.498411014400601 1
"GO:1902571" "BP" "regulation of serine-type peptidase activity" 6 1 0.929654680643774 1
"GO:1902572" "BP" "negative regulation of serine-type peptidase activity" 4 1 0.831470183251856 1
"GO:1902573" "BP" "positive regulation of serine-type peptidase activity" 3 1 0.745161739800605 1
"GO:1902576" "BP" "negative regulation of nuclear cell cycle DNA replication" 1 1 0.708626596369675 1
"GO:1902595" "BP" "regulation of DNA replication origin binding" 2 1 0.767540422628767 1
"GO:1902600" "BP" "proton transmembrane transport" 141 66 0.954467818406749 1
"GO:1902601" "BP" "silver ion transmembrane transport" 1 0 1 1
"GO:1902603" "BP" "carnitine transmembrane transport" 6 3 0.747635678642927 1
"GO:1902605" "BP" "heterotrimeric G-protein complex assembly" 1 0 1 1
"GO:1902606" "BP" "regulation of large conductance calcium-activated potassium channel activity" 2 1 0.750479063921984 1
"GO:1902608" "BP" "positive regulation of large conductance calcium-activated potassium channel activity" 2 1 0.750479063921984 1
"GO:1902612" "BP" "regulation of anti-Mullerian hormone signaling pathway" 1 1 0.690467450362689 1
"GO:1902613" "BP" "negative regulation of anti-Mullerian hormone signaling pathway" 1 1 0.690467450362689 1
"GO:1902616" "BP" "acyl carnitine transmembrane transport" 2 1 0.766160275544363 1
"GO:1902617" "BP" "response to fluoride" 4 2 0.753085779748429 1
"GO:1902618" "BP" "cellular response to fluoride" 2 2 0.365979083379347 1
"GO:1902622" "BP" "regulation of neutrophil migration" 39 23 0.235722871423168 1
"GO:1902623" "BP" "negative regulation of neutrophil migration" 5 4 0.208176662785907 1
"GO:1902624" "BP" "positive regulation of neutrophil migration" 29 16 0.40345735102793 1
"GO:1902626" "BP" "assembly of large subunit precursor of preribosome" 1 0 1 1
"GO:1902629" "BP" "regulation of mRNA stability involved in cellular response to UV" 1 1 0.65633888403327 1
"GO:1902630" "BP" "regulation of membrane hyperpolarization" 2 1 0.823046174963548 1
"GO:1902631" "BP" "negative regulation of membrane hyperpolarization" 2 1 0.823046174963548 1
"GO:1902633" "BP" "1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate metabolic process" 3 3 0.227170113611998 1
"GO:1902635" "BP" "1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process" 3 3 0.227170113611998 1
"GO:1902644" "BP" "tertiary alcohol metabolic process" 22 14 0.185437279535431 0.980826717167712
"GO:1902645" "BP" "tertiary alcohol biosynthetic process" 10 7 0.366041309019146 1
"GO:1902652" "BP" "secondary alcohol metabolic process" 142 72 0.794944039033977 1
"GO:1902653" "BP" "secondary alcohol biosynthetic process" 53 20 0.996648912950091 1
"GO:1902656" "BP" "calcium ion import into cytosol" 2 1 0.774286963032417 1
"GO:1902659" "BP" "regulation of glucose mediated signaling pathway" 3 0 1 1
"GO:1902661" "BP" "positive regulation of glucose mediated signaling pathway" 3 0 1 1
"GO:1902667" "BP" "regulation of axon guidance" 13 12 0.0192178287955665 0.282495823415741
"GO:1902668" "BP" "negative regulation of axon guidance" 2 2 0.447061224471804 1
"GO:1902669" "BP" "positive regulation of axon guidance" 5 4 0.34731662620321 1
"GO:1902679" "BP" "negative regulation of RNA biosynthetic process" 1206 737 0.0494285083813588 0.512635392619198
"GO:1902680" "BP" "positive regulation of RNA biosynthetic process" 1605 985 0.0110590545197003 0.191951158601937
"GO:1902682" "BP" "protein localization to pericentric heterochromatin" 1 1 0.714238724265821 1
"GO:1902683" "BP" "regulation of receptor localization to synapse" 17 14 0.0492586175893984 0.512036918411491
"GO:1902685" "BP" "positive regulation of receptor localization to synapse" 4 3 0.387126500322361 1
"GO:1902686" "BP" "mitochondrial outer membrane permeabilization involved in programmed cell death" 43 21 0.793158883243272 1
"GO:1902688" "BP" "regulation of NAD metabolic process" 2 0 1 1
"GO:1902691" "BP" "respiratory basal cell differentiation" 1 1 0.619854547396869 1
"GO:1902692" "BP" "regulation of neuroblast proliferation" 52 42 0.00174442155814523 0.0482958626232993
"GO:1902722" "BP" "positive regulation of prolactin secretion" 1 1 0.698102888821801 1
"GO:1902723" "BP" "negative regulation of skeletal muscle satellite cell proliferation" 4 2 0.777939677010734 1
"GO:1902724" "BP" "positive regulation of skeletal muscle satellite cell proliferation" 1 0 1 1
"GO:1902725" "BP" "negative regulation of satellite cell differentiation" 4 2 0.807594695170953 1
"GO:1902728" "BP" "positive regulation of growth factor dependent skeletal muscle satellite cell proliferation" 1 0 1 1
"GO:1902729" "BP" "negative regulation of proteoglycan biosynthetic process" 1 1 0.469915894824667 1
"GO:1902730" "BP" "positive regulation of proteoglycan biosynthetic process" 5 4 0.261927018956816 1
"GO:1902731" "BP" "negative regulation of chondrocyte proliferation" 5 3 0.618263154388607 1
"GO:1902732" "BP" "positive regulation of chondrocyte proliferation" 8 7 0.0838265947384086 0.68680584011527
"GO:1902742" "BP" "apoptotic process involved in development" 41 34 0.00300397542909249 0.073436296405247
"GO:1902743" "BP" "regulation of lamellipodium organization" 49 33 0.165705400785486 0.938126433514241
"GO:1902744" "BP" "negative regulation of lamellipodium organization" 7 3 0.718488022761895 1
"GO:1902745" "BP" "positive regulation of lamellipodium organization" 34 23 0.236842950551416 1
"GO:1902746" "BP" "regulation of lens fiber cell differentiation" 9 8 0.0858840925239585 0.694334884883769
"GO:1902747" "BP" "negative regulation of lens fiber cell differentiation" 6 5 0.254339238837912 1
"GO:1902748" "BP" "positive regulation of lens fiber cell differentiation" 1 1 0.578809389335612 1
"GO:1902749" "BP" "regulation of cell cycle G2/M phase transition" 109 49 0.996345897168083 1
"GO:1902750" "BP" "negative regulation of cell cycle G2/M phase transition" 66 28 0.990237447937658 1
"GO:1902751" "BP" "positive regulation of cell cycle G2/M phase transition" 31 16 0.88829149960697 1
"GO:1902761" "BP" "positive regulation of chondrocyte development" 2 2 0.450819136639278 1
"GO:1902766" "BP" "skeletal muscle satellite cell migration" 2 1 0.758425056273692 1
"GO:1902767" "BP" "isoprenoid biosynthetic process via mevalonate" 2 1 0.738720642405736 1
"GO:1902769" "BP" "regulation of choline O-acetyltransferase activity" 1 1 0.698762059687643 1
"GO:1902771" "BP" "positive regulation of choline O-acetyltransferase activity" 1 1 0.698762059687643 1
"GO:1902774" "BP" "late endosome to lysosome transport" 21 5 0.997009682197127 1
"GO:1902775" "BP" "mitochondrial large ribosomal subunit assembly" 4 1 0.949311147383043 1
"GO:1902803" "BP" "regulation of synaptic vesicle transport" 5 5 0.0920578786401538 0.719997911139144
"GO:1902805" "BP" "positive regulation of synaptic vesicle transport" 2 2 0.419022164290317 1
"GO:1902806" "BP" "regulation of cell cycle G1/S phase transition" 196 108 0.574632439661339 1
"GO:1902807" "BP" "negative regulation of cell cycle G1/S phase transition" 88 54 0.139378032760485 0.875085060603659
"GO:1902808" "BP" "positive regulation of cell cycle G1/S phase transition" 60 30 0.816393214099604 1
"GO:1902809" "BP" "regulation of skeletal muscle fiber differentiation" 4 4 0.182469399340016 0.973528064973944
"GO:1902811" "BP" "positive regulation of skeletal muscle fiber differentiation" 3 3 0.329063606991815 1
"GO:1902816" "BP" "regulation of protein localization to microtubule" 5 4 0.21665131730028 1
"GO:1902817" "BP" "negative regulation of protein localization to microtubule" 5 4 0.21665131730028 1
"GO:1902822" "BP" "regulation of late endosome to lysosome transport" 3 1 0.824412978709348 1
"GO:1902823" "BP" "negative regulation of late endosome to lysosome transport" 2 1 0.684602881285191 1
"GO:1902824" "BP" "positive regulation of late endosome to lysosome transport" 1 0 1 1
"GO:1902838" "BP" "regulation of nuclear migration along microtubule" 1 0 1 1
"GO:1902846" "BP" "positive regulation of mitotic spindle elongation" 1 1 0.69961798401413 1
"GO:1902847" "BP" "regulation of neuronal signal transduction" 1 1 0.693807502044364 1
"GO:1902850" "BP" "microtubule cytoskeleton organization involved in mitosis" 157 78 0.949102174888739 1
"GO:1902855" "BP" "regulation of non-motile cilium assembly" 11 5 0.864888014947332 1
"GO:1902856" "BP" "negative regulation of non-motile cilium assembly" 2 1 0.803678106899022 1
"GO:1902857" "BP" "positive regulation of non-motile cilium assembly" 8 4 0.8177788110198 1
"GO:1902858" "BP" "propionyl-CoA metabolic process" 4 2 0.633740913566043 1
"GO:1902859" "BP" "propionyl-CoA catabolic process" 2 1 0.672059530456873 1
"GO:1902860" "BP" "propionyl-CoA biosynthetic process" 1 0 1 1
"GO:1902866" "BP" "regulation of retina development in camera-type eye" 1 1 0.713665077212997 1
"GO:1902869" "BP" "regulation of amacrine cell differentiation" 6 6 0.0481728786157907 0.505333720635379
"GO:1902870" "BP" "negative regulation of amacrine cell differentiation" 3 3 0.18306953001726 0.974700536882837
"GO:1902871" "BP" "positive regulation of amacrine cell differentiation" 3 3 0.25696498222522 1
"GO:1902882" "BP" "regulation of response to oxidative stress" 31 18 0.620660824432798 1
"GO:1902883" "BP" "negative regulation of response to oxidative stress" 11 6 0.700665080603807 1
"GO:1902884" "BP" "positive regulation of response to oxidative stress" 1 0 1 1
"GO:1902888" "BP" "protein localization to astral microtubule" 1 0 1 1
"GO:1902889" "BP" "protein localization to spindle microtubule" 2 1 0.820348458813376 1
"GO:1902893" "BP" "regulation of miRNA transcription" 68 48 0.141618138780752 0.881151541327423
"GO:1902894" "BP" "negative regulation of miRNA transcription" 25 20 0.0518344275906768 0.526694076230225
"GO:1902895" "BP" "positive regulation of miRNA transcription" 50 32 0.574906285165666 1
"GO:1902896" "BP" "terminal web assembly" 3 3 0.197655879073374 1
"GO:1902897" "BP" "regulation of postsynaptic density protein 95 clustering" 3 2 0.598713954060217 1
"GO:1902902" "BP" "negative regulation of autophagosome assembly" 12 10 0.0409538556547006 0.457014242825255
"GO:1902903" "BP" "regulation of supramolecular fiber organization" 366 242 0.00114774434184174 0.0351870969148329
"GO:1902904" "BP" "negative regulation of supramolecular fiber organization" 151 101 0.0248241853772213 0.332028997540973
"GO:1902905" "BP" "positive regulation of supramolecular fiber organization" 173 119 0.00514328936781922 0.110737768411711
"GO:1902908" "BP" "regulation of melanosome transport" 1 1 0.672143735746526 1
"GO:1902910" "BP" "positive regulation of melanosome transport" 1 1 0.672143735746526 1
"GO:1902913" "BP" "positive regulation of neuroepithelial cell differentiation" 4 3 0.454544909908133 1
"GO:1902914" "BP" "regulation of protein polyubiquitination" 26 14 0.634712139088626 1
"GO:1902915" "BP" "negative regulation of protein polyubiquitination" 8 3 0.848589678954115 1
"GO:1902916" "BP" "positive regulation of protein polyubiquitination" 15 8 0.647556134532607 1
"GO:1902930" "BP" "regulation of alcohol biosynthetic process" 51 32 0.272713820784991 1
"GO:1902931" "BP" "negative regulation of alcohol biosynthetic process" 16 9 0.584282438976973 1
"GO:1902932" "BP" "positive regulation of alcohol biosynthetic process" 27 18 0.220036070899905 1
"GO:1902938" "BP" "regulation of intracellular calcium activated chloride channel activity" 3 3 0.193459660911188 0.996654961775741
"GO:1902939" "BP" "negative regulation of intracellular calcium activated chloride channel activity" 1 1 0.695072534455041 1
"GO:1902941" "BP" "regulation of voltage-gated chloride channel activity" 1 1 0.56157721677514 1
"GO:1902943" "BP" "positive regulation of voltage-gated chloride channel activity" 1 1 0.56157721677514 1
"GO:1902946" "BP" "protein localization to early endosome" 11 6 0.781702448463862 1
"GO:1902947" "BP" "regulation of tau-protein kinase activity" 13 11 0.0327952594092916 0.395506271144444
"GO:1902948" "BP" "negative regulation of tau-protein kinase activity" 4 3 0.417671561793408 1
"GO:1902949" "BP" "positive regulation of tau-protein kinase activity" 8 7 0.0880577948563934 0.703520145411605
"GO:1902950" "BP" "regulation of dendritic spine maintenance" 13 5 0.916732998556799 1
"GO:1902951" "BP" "negative regulation of dendritic spine maintenance" 4 3 0.446916851190361 1
"GO:1902952" "BP" "positive regulation of dendritic spine maintenance" 5 2 0.890006526635389 1
"GO:1902953" "BP" "positive regulation of ER to Golgi vesicle-mediated transport" 4 2 0.81299174248211 1
"GO:1902954" "BP" "regulation of early endosome to recycling endosome transport" 4 2 0.860426650591402 1
"GO:1902955" "BP" "positive regulation of early endosome to recycling endosome transport" 1 1 0.698762059687643 1
"GO:1902956" "BP" "regulation of mitochondrial electron transport, NADH to ubiquinone" 6 5 0.166313828911105 0.93927182844948
"GO:1902957" "BP" "negative regulation of mitochondrial electron transport, NADH to ubiquinone" 3 2 0.552867905539381 1
"GO:1902958" "BP" "positive regulation of mitochondrial electron transport, NADH to ubiquinone" 3 3 0.183777335065352 0.976625480078805
"GO:1902959" "BP" "regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process" 9 9 0.0238459569593423 0.323742582930566
"GO:1902960" "BP" "negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process" 2 2 0.487945920478334 1
"GO:1902961" "BP" "positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process" 7 7 0.0482249001995395 0.505644353207439
"GO:1902962" "BP" "regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process" 2 2 0.402646909994066 1
"GO:1902963" "BP" "negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process" 2 2 0.402646909994066 1
"GO:1902965" "BP" "regulation of protein localization to early endosome" 8 5 0.61344467524536 1
"GO:1902966" "BP" "positive regulation of protein localization to early endosome" 8 5 0.61344467524536 1
"GO:1902969" "BP" "mitotic DNA replication" 15 8 0.699864391841995 1
"GO:1902975" "BP" "mitotic DNA replication initiation" 4 1 0.951024628276099 1
"GO:1902977" "BP" "mitotic DNA replication preinitiation complex assembly" 1 1 0.484808005372338 1
"GO:1902979" "BP" "mitotic DNA replication termination" 1 0 1 1
"GO:1902983" "BP" "DNA strand elongation involved in mitotic DNA replication" 1 1 0.502676140409518 1
"GO:1902988" "BP" "neurofibrillary tangle assembly" 3 3 0.344551986254538 1
"GO:1902990" "BP" "mitotic telomere maintenance via semi-conservative replication" 3 1 0.941271370381014 1
"GO:1902991" "BP" "regulation of amyloid precursor protein catabolic process" 53 30 0.451798021313593 1
"GO:1902992" "BP" "negative regulation of amyloid precursor protein catabolic process" 30 17 0.375299907058948 1
"GO:1902993" "BP" "positive regulation of amyloid precursor protein catabolic process" 25 16 0.423947912933748 1
"GO:1902994" "BP" "regulation of phospholipid efflux" 4 1 0.974870512456548 1
"GO:1902995" "BP" "positive regulation of phospholipid efflux" 4 1 0.974870512456548 1
"GO:1902996" "BP" "regulation of neurofibrillary tangle assembly" 2 2 0.484820595715893 1
"GO:1902997" "BP" "negative regulation of neurofibrillary tangle assembly" 1 1 0.698762059687643 1
"GO:1902998" "BP" "positive regulation of neurofibrillary tangle assembly" 1 1 0.693807502044364 1
"GO:1903000" "BP" "regulation of lipid transport across blood-brain barrier" 1 0 1 1
"GO:1903002" "BP" "positive regulation of lipid transport across blood-brain barrier" 1 0 1 1
"GO:1903003" "BP" "positive regulation of protein deubiquitination" 5 1 0.984404363847653 1
"GO:1903004" "BP" "regulation of protein K63-linked deubiquitination" 2 1 0.749835860806019 1
"GO:1903006" "BP" "positive regulation of protein K63-linked deubiquitination" 2 1 0.749835860806019 1
"GO:1903007" "BP" "positive regulation of Lys63-specific deubiquitinase activity" 1 0 1 1
"GO:1903008" "BP" "organelle disassembly" 135 67 0.942557702204577 1
"GO:1903010" "BP" "regulation of bone development" 9 7 0.152953462923893 0.907266545061706
"GO:1903011" "BP" "negative regulation of bone development" 1 1 0.483143599261613 1
"GO:1903012" "BP" "positive regulation of bone development" 3 3 0.0883435955405249 0.704674662745263
"GO:1903015" "BP" "regulation of exo-alpha-sialidase activity" 3 1 0.759859388172707 1
"GO:1903016" "BP" "negative regulation of exo-alpha-sialidase activity" 2 0 1 1
"GO:1903017" "BP" "positive regulation of exo-alpha-sialidase activity" 1 1 0.428013742091186 1
"GO:1903018" "BP" "regulation of glycoprotein metabolic process" 56 27 0.610701762892983 1
"GO:1903019" "BP" "negative regulation of glycoprotein metabolic process" 24 9 0.820603658562055 1
"GO:1903020" "BP" "positive regulation of glycoprotein metabolic process" 26 13 0.632343053811708 1
"GO:1903025" "BP" "regulation of RNA polymerase II regulatory region sequence-specific DNA binding" 8 4 0.78779120354183 1
"GO:1903026" "BP" "negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding" 3 3 0.202616133218865 1
"GO:1903027" "BP" "regulation of opsonization" 10 6 0.310902201947069 1
"GO:1903028" "BP" "positive regulation of opsonization" 8 6 0.126568725241764 0.838243826344338
"GO:1903034" "BP" "regulation of response to wounding" 166 108 0.0173211112345579 0.264479824544993
"GO:1903035" "BP" "negative regulation of response to wounding" 94 62 0.0334126965010606 0.400836430799039
"GO:1903036" "BP" "positive regulation of response to wounding" 73 46 0.124180909891787 0.829244762000081
"GO:1903037" "BP" "regulation of leukocyte cell-cell adhesion" 362 207 0.158734212702241 0.917908450900399
"GO:1903038" "BP" "negative regulation of leukocyte cell-cell adhesion" 142 72 0.590221759694655 1
"GO:1903039" "BP" "positive regulation of leukocyte cell-cell adhesion" 262 153 0.200990956309063 1
"GO:1903041" "BP" "regulation of chondrocyte hypertrophy" 1 1 0.674237345698246 1
"GO:1903043" "BP" "positive regulation of chondrocyte hypertrophy" 1 1 0.674237345698246 1
"GO:1903044" "BP" "protein localization to membrane raft" 9 8 0.0639245528240728 0.592602140477559
"GO:1903046" "BP" "meiotic cell cycle process" 205 89 0.997456728193202 1
"GO:1903047" "BP" "mitotic cell cycle process" 747 382 0.999381101347473 1
"GO:1903050" "BP" "regulation of proteolysis involved in protein catabolic process" 217 119 0.746453558345449 1
"GO:1903051" "BP" "negative regulation of proteolysis involved in protein catabolic process" 58 32 0.663610688592442 1
"GO:1903052" "BP" "positive regulation of proteolysis involved in protein catabolic process" 131 74 0.607922868172694 1
"GO:1903053" "BP" "regulation of extracellular matrix organization" 61 48 0.00188747410964889 0.0509864500241261
"GO:1903054" "BP" "negative regulation of extracellular matrix organization" 14 10 0.167876402695265 0.941498255255353
"GO:1903055" "BP" "positive regulation of extracellular matrix organization" 28 23 0.0234930640740908 0.320785755141134
"GO:1903056" "BP" "regulation of melanosome organization" 1 1 0.70807008540417 1
"GO:1903059" "BP" "regulation of protein lipidation" 11 4 0.924662806300629 1
"GO:1903060" "BP" "negative regulation of protein lipidation" 2 1 0.726760504951758 1
"GO:1903061" "BP" "positive regulation of protein lipidation" 4 1 0.942911337498933 1
"GO:1903062" "BP" "regulation of reverse cholesterol transport" 4 0 1 1
"GO:1903063" "BP" "negative regulation of reverse cholesterol transport" 3 0 1 1
"GO:1903064" "BP" "positive regulation of reverse cholesterol transport" 1 0 1 1
"GO:1903069" "BP" "regulation of ER-associated ubiquitin-dependent protein catabolic process" 7 4 0.666195607244607 1
"GO:1903070" "BP" "negative regulation of ER-associated ubiquitin-dependent protein catabolic process" 3 1 0.921154886993385 1
"GO:1903071" "BP" "positive regulation of ER-associated ubiquitin-dependent protein catabolic process" 5 4 0.350881666137602 1
"GO:1903072" "BP" "regulation of death-inducing signaling complex assembly" 1 1 0.599687001167358 1
"GO:1903073" "BP" "negative regulation of death-inducing signaling complex assembly" 1 1 0.599687001167358 1
"GO:1903076" "BP" "regulation of protein localization to plasma membrane" 102 67 0.102680891342122 0.759250056939908
"GO:1903077" "BP" "negative regulation of protein localization to plasma membrane" 26 17 0.259176136453093 1
"GO:1903078" "BP" "positive regulation of protein localization to plasma membrane" 58 41 0.0566942019474719 0.552613917961497
"GO:1903080" "BP" "regulation of C-C chemokine receptor CCR7 signaling pathway" 1 1 0.400383300966971 1
"GO:1903082" "BP" "positive regulation of C-C chemokine receptor CCR7 signaling pathway" 1 1 0.400383300966971 1
"GO:1903083" "BP" "protein localization to condensed chromosome" 15 3 0.998494061726039 1
"GO:1903093" "BP" "regulation of protein K48-linked deubiquitination" 3 1 0.929137043857936 1
"GO:1903094" "BP" "negative regulation of protein K48-linked deubiquitination" 2 1 0.827628925882445 1
"GO:1903096" "BP" "protein localization to meiotic spindle midzone" 1 1 0.573898028455667 1
"GO:1903100" "BP" "1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate metabolic process" 1 0 1 1
"GO:1903108" "BP" "regulation of mitochondrial transcription" 5 2 0.753318214337965 1
"GO:1903109" "BP" "positive regulation of mitochondrial transcription" 2 0 1 1
"GO:1903115" "BP" "regulation of actin filament-based movement" 39 30 0.0307424752576479 0.378823617900508
"GO:1903116" "BP" "positive regulation of actin filament-based movement" 3 2 0.757065523564864 1
"GO:1903119" "BP" "protein localization to actin cytoskeleton" 1 0 1 1
"GO:1903121" "BP" "regulation of TRAIL-activated apoptotic signaling pathway" 4 2 0.845225303590411 1
"GO:1903122" "BP" "negative regulation of TRAIL-activated apoptotic signaling pathway" 1 1 0.599687001167358 1
"GO:1903125" "BP" "negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation" 1 1 0.440266776072514 1
"GO:1903126" "BP" "negative regulation of centriole-centriole cohesion" 1 0 1 1
"GO:1903131" "BP" "mononuclear cell differentiation" 454 273 0.0442784300017635 0.480704118666419
"GO:1903140" "BP" "regulation of establishment of endothelial barrier" 17 14 0.0261103375629406 0.343730254825082
"GO:1903141" "BP" "negative regulation of establishment of endothelial barrier" 2 2 0.284447196019232 1
"GO:1903142" "BP" "positive regulation of establishment of endothelial barrier" 6 5 0.231045096513268 1
"GO:1903146" "BP" "regulation of autophagy of mitochondrion" 37 23 0.442345002577554 1
"GO:1903147" "BP" "negative regulation of autophagy of mitochondrion" 7 5 0.412629184026151 1
"GO:1903167" "BP" "regulation of pyrroline-5-carboxylate reductase activity" 1 1 0.599687001167358 1
"GO:1903168" "BP" "positive regulation of pyrroline-5-carboxylate reductase activity" 1 1 0.599687001167358 1
"GO:1903169" "BP" "regulation of calcium ion transmembrane transport" 166 119 6.03242204782237e-05 0.00316547839737358
"GO:1903170" "BP" "negative regulation of calcium ion transmembrane transport" 47 31 0.0407793190462849 0.45619462318313
"GO:1903173" "BP" "fatty alcohol metabolic process" 2 0 1 1
"GO:1903176" "BP" "regulation of tyrosine 3-monooxygenase activity" 1 1 0.599687001167358 1
"GO:1903178" "BP" "positive regulation of tyrosine 3-monooxygenase activity" 1 1 0.599687001167358 1
"GO:1903179" "BP" "regulation of dopamine biosynthetic process" 3 2 0.547914688022531 1
"GO:1903181" "BP" "positive regulation of dopamine biosynthetic process" 2 1 0.774436074430468 1
"GO:1903182" "BP" "regulation of SUMO transferase activity" 1 1 0.707684389549777 1
"GO:1903184" "BP" "L-dopa metabolic process" 1 1 0.599687001167358 1
"GO:1903185" "BP" "L-dopa biosynthetic process" 1 1 0.599687001167358 1
"GO:1903189" "BP" "glyoxal metabolic process" 1 1 0.599687001167358 1
"GO:1903190" "BP" "glyoxal catabolic process" 1 1 0.599687001167358 1
"GO:1903195" "BP" "regulation of L-dopa biosynthetic process" 1 1 0.599687001167358 1
"GO:1903197" "BP" "positive regulation of L-dopa biosynthetic process" 1 1 0.599687001167358 1
"GO:1903198" "BP" "regulation of L-dopa decarboxylase activity" 1 1 0.599687001167358 1
"GO:1903200" "BP" "positive regulation of L-dopa decarboxylase activity" 1 1 0.599687001167358 1
"GO:1903210" "BP" "podocyte apoptotic process" 4 3 0.425265402171045 1
"GO:1903214" "BP" "regulation of protein targeting to mitochondrion" 44 24 0.593204095455858 1
"GO:1903215" "BP" "negative regulation of protein targeting to mitochondrion" 5 3 0.485631843438582 1
"GO:1903216" "BP" "regulation of protein processing involved in protein targeting to mitochondrion" 2 1 0.707774452201675 1
"GO:1903217" "BP" "negative regulation of protein processing involved in protein targeting to mitochondrion" 2 1 0.707774452201675 1
"GO:1903224" "BP" "regulation of endodermal cell differentiation" 7 5 0.470087649253795 1
"GO:1903225" "BP" "negative regulation of endodermal cell differentiation" 3 3 0.22277933091896 1
"GO:1903226" "BP" "positive regulation of endodermal cell differentiation" 3 1 0.95331842638426 1
"GO:1903232" "BP" "melanosome assembly" 18 7 0.946563820025359 1
"GO:1903233" "BP" "regulation of calcium ion-dependent exocytosis of neurotransmitter" 4 3 0.491866707091262 1
"GO:1903235" "BP" "positive regulation of calcium ion-dependent exocytosis of neurotransmitter" 1 1 0.694719810144068 1
"GO:1903236" "BP" "regulation of leukocyte tethering or rolling" 18 10 0.405034685120867 1
"GO:1903237" "BP" "negative regulation of leukocyte tethering or rolling" 4 2 0.684562038510153 1
"GO:1903238" "BP" "positive regulation of leukocyte tethering or rolling" 13 7 0.497767656608177 1
"GO:1903241" "BP" "U2-type prespliceosome assembly" 22 5 0.998801716668093 1
"GO:1903242" "BP" "regulation of cardiac muscle hypertrophy in response to stress" 17 9 0.552426476262286 1
"GO:1903243" "BP" "negative regulation of cardiac muscle hypertrophy in response to stress" 8 6 0.317190745477408 1
"GO:1903244" "BP" "positive regulation of cardiac muscle hypertrophy in response to stress" 9 3 0.793591628465301 1
"GO:1903248" "BP" "regulation of citrulline biosynthetic process" 1 1 0.697215154094744 1
"GO:1903249" "BP" "negative regulation of citrulline biosynthetic process" 1 1 0.697215154094744 1
"GO:1903251" "BP" "multi-ciliated epithelial cell differentiation" 8 3 0.896768717000113 1
"GO:1903259" "BP" "exon-exon junction complex disassembly" 1 0 1 1
"GO:1903265" "BP" "positive regulation of tumor necrosis factor-mediated signaling pathway" 14 6 0.811354999211668 1
"GO:1903276" "BP" "regulation of sodium ion export across plasma membrane" 4 4 0.100592362320198 0.752715209677514
"GO:1903278" "BP" "positive regulation of sodium ion export across plasma membrane" 4 4 0.100592362320198 0.752715209677514
"GO:1903279" "BP" "regulation of calcium:sodium antiporter activity" 3 3 0.18783365278751 0.984852969838785
"GO:1903280" "BP" "negative regulation of calcium:sodium antiporter activity" 1 1 0.495746918913105 1
"GO:1903281" "BP" "positive regulation of calcium:sodium antiporter activity" 2 2 0.368047716246051 1
"GO:1903282" "BP" "regulation of glutathione peroxidase activity" 1 1 0.670441941745713 1
"GO:1903284" "BP" "positive regulation of glutathione peroxidase activity" 1 1 0.670441941745713 1
"GO:1903285" "BP" "positive regulation of hydrogen peroxide catabolic process" 2 1 0.882889019963987 1
"GO:1903286" "BP" "regulation of potassium ion import" 5 4 0.212352865493068 1
"GO:1903287" "BP" "negative regulation of potassium ion import across plasma membrane" 1 0 1 1
"GO:1903288" "BP" "positive regulation of potassium ion import across plasma membrane" 3 3 0.164533677018433 0.935718225317334
"GO:1903292" "BP" "protein localization to Golgi membrane" 5 1 0.980300080090577 1
"GO:1903294" "BP" "regulation of glutamate secretion, neurotransmission" 5 3 0.579391087968976 1
"GO:1903296" "BP" "positive regulation of glutamate secretion, neurotransmission" 4 2 0.724265852717251 1
"GO:1903297" "BP" "regulation of hypoxia-induced intrinsic apoptotic signaling pathway" 6 4 0.448835179757934 1
"GO:1903298" "BP" "negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway" 6 4 0.448835179757934 1
"GO:1903299" "BP" "regulation of hexokinase activity" 7 6 0.144185240126072 0.883418955020336
"GO:1903300" "BP" "negative regulation of hexokinase activity" 4 3 0.507015228236397 1
"GO:1903301" "BP" "positive regulation of hexokinase activity" 3 3 0.162212591452241 0.926676841498201
"GO:1903302" "BP" "regulation of pyruvate kinase activity" 1 0 1 1
"GO:1903305" "BP" "regulation of regulated secretory pathway" 117 82 0.00539782097760279 0.114685906345225
"GO:1903306" "BP" "negative regulation of regulated secretory pathway" 22 13 0.359250639771155 1
"GO:1903307" "BP" "positive regulation of regulated secretory pathway" 41 30 0.0317984986209201 0.386176038940995
